,Rk,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Passes_in_Gameflow,Passes_Out_of_Gameflow,Freekick,Throughball,40_yds_pass,Crosses,Corner_Kicks,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Straight,Passes_Offside,Passes_Blocked,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,League
7962919,296,Sam Lammers,NL,FW,FW,Empoli,25,1997,20,10,5,9,6,7,11,63.6,4,4,1,3,3,23,8,0,143,230,62.2,1814,451,94,129,72.9,41,60,68.3,1,5,20.0,1,0.7,0.3,+0.3,10,13,4,0,19,226,3,0,0,0,4,0,0,0,0,1,8,358,12,35,151,179,49,358,23,10,43.5,12,52.2,1064,354,12,6,37,14,268,67,25,2.55,18,1,3,1,2,0,1,0.10,1,0,0,0,0,0,Serie A
7962920,297,Kevin Lasagna,IT,FW,MF,Hellas Verona,29,1992,12,6,7,3,2,6,14,42.9,8,17,1,16,5,17,13,0,157,258,60.9,2338,547,77,112,68.8,54,81,66.7,8,18,44.4,2,1.7,0.4,+0.3,17,9,9,0,19,236,16,1,0,1,13,0,0,0,0,6,17,482,15,62,182,249,67,482,38,13,34.2,18,47.4,1736,747,23,14,53,34,317,105,39,2.23,25,0,5,4,3,2,3,0.17,1,0,1,1,0,0,Serie A
7962921,298,Armand Lauriente,FR,FW,FW,Sassuolo,23,1998,21,15,5,7,9,8,21,38.1,13,20,0,20,12,33,8,0,572,805,71.1,8488,2579,338,400,84.5,170,235,72.3,36,92,39.1,6,6.2,4.3,-0.2,61,39,49,10,90,732,73,21,2,5,110,44,26,8,0,0,29,1100,7,81,392,654,106,1099,140,64,45.7,59,42.1,6095,3186,68,50,56,53,816,263,113,4.68,78,10,15,3,4,3,12,0.50,7,0,2,1,2,0,Serie A
7962922,299,Valentino Lazaro,AT,DF,DF,Torino,26,1996,10,5,6,0,4,6,14,42.9,8,16,3,13,3,13,29,0,674,902,74.7,11347,4278,329,374,88.0,260,336,77.4,65,139,46.8,3,2.7,2.5,+0.3,29,48,19,10,74,693,205,22,0,1,86,41,14,17,1,4,20,1017,38,200,433,394,23,1017,35,16,45.7,13,37.1,2428,1262,25,8,16,4,607,84,51,3.34,33,14,2,2,0,0,4,0.26,3,1,0,0,0,0,Serie A
7962923,300,Marko Lazetić,RS,FW,FW,Milan,18,2004,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,100.0,18,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,1,4,0,0,,0,,5,0,0,0,1,2,3,3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962924,301,Darko Lazović,RS,MF,DF,Hellas Verona,31,1990,24,13,9,12,3,13,29,44.8,16,14,3,11,16,40,19,0,517,836,61.8,8845,3738,248,317,78.2,199,291,68.4,55,152,36.2,5,6.4,5.3,-1.4,45,49,34,15,81,710,117,10,6,1,123,37,15,16,0,9,38,1052,26,197,411,461,67,1052,54,19,35.2,30,55.6,3366,1943,37,21,38,14,620,167,67,2.69,46,11,5,2,0,3,5,0.20,3,2,0,0,0,0,Serie A
7962925,302,Manuel Lazzari,IT,DF,DF,Lazio,28,1993,33,21,13,14,6,21,36,58.3,15,20,6,14,18,51,36,1,1033,1183,87.3,14314,5026,622,666,93.4,327,376,87.0,38,55,69.1,0,0.7,0.9,-0.7,10,49,13,7,64,987,194,17,0,2,36,0,0,0,0,2,25,1380,52,433,657,310,27,1380,41,18,43.9,18,43.9,5925,3933,62,15,25,3,921,74,29,1.39,24,1,1,0,2,1,4,0.19,4,0,0,0,0,0,Serie A
7962926,303,Rafael Leão,PT,FW,MF,Milan,23,1999,8,7,2,3,3,6,14,42.9,8,9,2,7,15,23,8,0,595,845,70.4,10191,3212,282,365,77.3,226,302,74.8,65,107,60.7,8,7.0,6.2,+1.0,49,64,59,14,122,802,39,3,5,17,71,7,0,0,0,4,29,1195,10,66,487,672,144,1195,171,77,45.0,76,44.4,7464,3808,113,64,69,38,924,235,123,4.57,80,3,24,8,8,0,18,0.67,12,1,4,0,1,0,Serie A
7962927,304,Mehdi Léris,DZ,MF,DF,Sampdoria,24,1998,63,46,30,24,9,23,55,41.8,32,38,6,32,27,90,34,0,618,932,66.3,8836,2937,373,446,83.6,177,290,61.0,37,89,41.6,1,1.8,1.7,-0.8,20,48,19,5,62,879,47,5,4,6,57,0,0,0,0,6,41,1296,51,263,592,464,78,1296,69,29,42.0,31,44.9,3782,1647,31,13,80,48,874,165,50,1.83,40,0,1,4,3,2,4,0.15,1,0,0,3,0,0,Serie A
7962928,305,Karol Linetty,PL,MF,MF,Torino,27,1995,32,17,7,22,3,13,25,52.0,12,28,8,20,19,51,25,0,832,966,86.1,13835,3130,391,439,89.1,366,395,92.7,55,84,65.5,0,0.9,0.8,-0.9,20,77,5,1,73,913,49,32,3,10,21,16,5,8,0,4,10,1175,37,213,708,260,21,1175,22,7,31.8,13,59.1,3132,1657,24,3,27,11,767,32,41,1.96,32,4,1,1,2,1,1,0.05,1,0,0,0,0,0,Serie A
7962929,306,Marcin Listkowski,PL,MF,FW,Lecce,24,1998,0,0,0,0,0,0,0,,0,0,0,0,3,3,2,0,16,24,66.7,204,71,14,16,87.5,0,3,0.0,1,4,25.0,0,0.0,0.0,0.0,0,0,0,0,1,23,1,0,0,0,3,0,0,0,0,0,0,34,2,10,11,13,1,34,0,0,,0,,157,81,1,0,1,1,20,4,1,1.15,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962930,307,Diego Llorente,ES,DF,DF,Roma,28,1993,10,5,6,4,0,5,12,41.7,7,4,2,2,11,21,20,0,264,300,88.0,4937,1576,100,109,91.7,141,152,92.8,22,32,68.8,0,0.1,0.1,-0.1,1,15,0,0,12,294,4,4,0,2,0,0,0,0,0,2,2,355,49,205,135,16,8,355,2,1,50.0,1,50.0,1045,549,0,0,2,1,238,3,4,0.63,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962931,308,Stanislav Lobotka,SK,MF,MF,Napoli,27,1994,83,44,35,35,13,43,73,58.9,30,29,7,22,23,106,16,0,2163,2301,94.0,35855,8577,1040,1095,95.0,890,933,95.4,172,191,90.1,1,1.0,1.3,0.0,17,214,14,0,172,2252,47,33,0,14,2,0,0,0,0,2,10,2536,66,523,1653,379,14,2536,27,18,66.7,5,18.5,7751,3135,68,9,25,16,1950,39,70,2.03,58,1,1,2,5,3,8,0.23,6,1,0,1,0,0,Serie A
7962932,309,Manuel Locatelli,IT,MF,MF,Juventus,24,1998,59,33,26,23,10,30,53,56.6,23,50,22,28,27,86,59,0,1114,1362,81.8,20892,7015,478,547,87.4,462,526,87.8,153,225,68.0,2,1.8,1.3,+0.2,22,144,13,1,134,1294,64,52,1,20,13,4,0,3,0,4,28,1671,100,466,939,283,20,1671,27,15,55.6,11,40.7,3203,1475,18,4,29,19,1083,37,56,2.06,46,3,2,3,1,1,7,0.26,5,0,1,0,1,0,Serie A
7962933,310,Luka Lochoshvili,GE,DF,DF,Cremonese,24,1998,45,19,30,11,4,22,31,71.0,9,31,10,21,22,67,89,0,627,791,79.3,11677,4375,236,259,91.1,343,386,88.9,46,125,36.8,2,1.1,0.2,+0.9,5,43,3,1,70,756,33,27,0,2,6,0,0,0,0,2,7,1019,133,561,414,54,9,1019,9,6,66.7,3,33.3,2851,1642,14,0,11,5,589,5,14,0.68,10,0,1,2,0,1,2,0.10,1,0,0,1,0,0,Serie A
7962934,311,Ademola Lookman,NG,FW,MF,Atalanta,24,1997,13,5,2,6,5,3,15,20.0,12,18,0,18,4,17,1,0,492,649,75.8,6802,2025,284,333,85.3,144,189,76.2,25,44,56.8,6,6.6,4.9,-0.6,39,30,33,4,79,601,46,7,6,3,38,16,2,7,0,2,25,867,2,58,350,470,111,864,80,34,42.5,37,46.3,3472,1744,28,33,47,46,675,185,87,4.53,60,6,10,5,5,1,12,0.62,8,0,1,2,1,0,Serie A
7962935,312,Maxime Lopez,FR,MF,MF,Sassuolo,24,1997,42,18,26,12,4,16,56,28.6,40,24,6,18,22,64,21,0,1471,1673,87.9,25307,8848,676,738,91.6,611,675,90.5,144,190,75.8,0,2.1,2.3,-2.1,32,179,19,3,210,1606,60,44,3,9,25,12,2,6,0,7,14,1855,60,456,1070,345,14,1855,27,11,40.7,15,55.6,6585,3157,58,2,17,12,1407,40,73,2.87,64,6,1,2,0,0,4,0.16,3,0,0,1,0,0,Serie A
7962936,313,Matteo Lovato,IT,DF,DF,Salernitana,22,2000,17,14,14,3,0,10,25,40.0,15,8,5,3,13,30,33,2,274,325,84.3,5071,1760,99,112,88.4,136,155,87.7,30,44,68.2,0,0.0,0.0,0.0,0,8,0,0,8,307,17,17,1,3,0,0,0,0,0,1,2,411,58,233,172,9,0,411,0,0,,0,,794,386,1,1,5,3,227,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962937,314,Sandi Lovrić,SI,MF,MF,Udinese,24,1998,40,18,16,16,8,25,43,58.1,18,25,2,23,26,66,21,0,767,963,79.6,12855,3831,378,432,87.5,266,320,83.1,83,142,58.5,6,3.2,3.0,+2.8,47,86,24,10,105,884,74,33,4,12,75,36,6,15,0,5,15,1272,35,210,646,438,55,1272,38,14,36.8,20,52.6,3806,1793,34,10,51,22,818,90,87,3.35,53,18,4,9,2,1,9,0.35,6,1,1,1,0,0,Serie A
7962938,315,Hirving Lozano,MX,FW,FW,Napoli,27,1995,24,13,10,6,8,9,21,42.9,12,31,0,31,15,39,6,0,441,588,75.0,6393,1550,250,291,85.9,140,182,76.9,30,50,60.0,3,3.3,3.3,-0.3,30,25,40,22,49,579,6,0,0,3,73,1,0,0,0,3,23,811,9,73,285,467,77,810,78,38,48.7,31,39.7,4050,2285,29,22,39,13,607,190,68,3.82,52,0,7,4,2,3,8,0.45,7,0,0,1,0,0,Serie A
7962939,316,Jhon Lucumí,CO,DF,DF,Bologna,24,1998,53,37,39,13,1,24,43,55.8,19,43,26,17,35,88,100,1,1731,1951,88.7,32107,11819,691,732,94.4,842,902,93.3,181,263,68.8,1,0.4,0.6,+0.6,9,98,6,1,84,1870,78,59,3,24,1,0,0,0,0,3,15,2258,304,1222,998,51,16,2258,6,4,66.7,2,33.3,7653,4456,15,2,19,6,1537,6,30,0.93,25,0,0,3,1,1,6,0.19,5,0,0,0,1,0,Serie A
7962940,317,José Luis Palomino,AR,DF,DF,Atalanta,32,1990,23,14,16,7,0,11,19,57.9,8,11,4,7,28,51,20,0,428,518,82.6,7998,2928,169,191,88.5,214,242,88.4,44,70,62.9,0,0.3,0.3,-0.3,2,26,4,2,29,485,33,21,0,0,5,0,0,0,0,0,8,607,48,261,313,39,9,607,3,2,66.7,1,33.3,1514,638,1,1,3,3,339,3,9,1.07,7,0,1,1,0,0,2,0.24,1,0,0,1,0,0,Serie A
7962941,318,Romelu Lukaku,BE,FW,FW,Inter,29,1993,3,1,1,0,2,2,5,40.0,3,3,1,2,0,3,16,0,277,404,68.6,3427,748,153,197,77.7,65,98,66.3,15,27,55.6,6,4.1,2.9,+1.9,32,17,15,2,41,384,18,0,5,2,24,0,0,0,0,2,19,575,18,26,211,339,100,573,29,15,51.7,13,44.8,1767,778,21,12,47,28,482,159,73,3.96,59,0,6,5,3,0,11,0.60,9,0,2,0,0,0,Serie A
7962942,319,Saša Lukić,RS,MF,MF,Torino,25,1996,21,14,10,10,1,9,15,60.0,6,17,7,10,13,34,10,0,627,732,85.7,11788,2410,232,265,87.5,307,339,90.6,78,102,76.5,0,1.4,1.3,-1.4,16,54,8,3,44,692,38,29,1,6,25,4,0,4,0,2,7,850,29,129,537,190,23,849,7,1,14.3,4,57.1,2360,1057,18,4,17,8,556,33,44,3.31,35,3,0,2,3,1,2,0.15,2,0,0,0,0,0,Serie A
7962943,320,Sebastiano Luperto,IT,DF,DF,Empoli,25,1996,33,18,24,8,1,9,20,45.0,11,54,42,12,43,76,163,1,1474,1705,86.5,29332,10243,461,492,93.7,809,878,92.1,183,298,61.4,0,0.6,0.4,-0.6,3,54,3,1,72,1532,171,81,1,8,2,0,0,0,0,2,7,2057,414,1236,783,52,23,2057,2,2,100.0,0,0.0,5044,2598,6,1,6,3,1191,3,12,0.34,10,1,0,1,0,0,2,0.06,2,0,0,0,0,0,Serie A
7962944,321,Charalambos Lykogiannis,GR,DF,DF,Bologna,28,1993,16,8,5,6,5,5,13,38.5,8,9,4,5,15,31,30,0,518,731,70.9,8881,3581,246,280,87.9,219,287,76.3,45,117,38.5,0,1.5,1.5,-1.5,18,51,17,12,60,601,127,12,1,10,69,11,6,3,0,3,28,855,31,226,403,234,5,855,11,4,36.4,7,63.6,2045,1141,19,0,10,1,544,47,29,2.36,19,6,1,2,1,0,2,0.16,0,2,0,0,0,0,Serie A
7962945,322,Giulio Maggiore,IT,MF,MF,Salernitana,24,1998,20,8,11,6,3,10,21,47.6,11,19,4,15,8,28,10,0,351,472,74.4,5873,1564,166,208,79.8,140,163,85.9,33,67,49.3,0,0.5,0.6,-0.5,3,35,11,0,53,461,7,5,3,5,3,0,0,0,0,4,8,580,18,138,351,93,8,580,4,1,25.0,2,50.0,1117,427,3,1,18,4,365,13,14,1.41,11,0,0,2,1,0,1,0.10,1,0,0,0,0,0,Serie A
7962946,323,Giangiacomo Magnani,IT,DF,DF,Hellas Verona,26,1995,33,22,20,11,2,19,25,76.0,6,20,15,5,21,54,76,0,367,499,73.5,7603,2655,125,151,82.8,176,211,83.4,61,122,50.0,1,0.2,0.2,+0.8,5,32,4,1,32,485,12,8,0,6,4,0,0,0,0,2,2,683,102,341,323,27,7,683,5,3,60.0,2,40.0,1386,605,5,1,6,3,307,5,13,0.76,11,0,1,1,0,0,2,0.12,1,0,1,0,0,0,Serie A
7962947,324,Mike Maignan,FR,GK,GK,Milan,27,1995,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,10,1,674,814,82.8,16900,10659,133,134,99.3,354,360,98.3,185,314,58.9,1,0.0,0.0,+1.0,1,17,0,0,1,698,112,27,0,0,0,0,0,0,0,4,0,853,639,838,15,0,0,853,0,0,,0,,3323,2132,0,0,0,0,525,0,3,0.14,3,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Serie A
7962948,325,Jordan Majchrzak,PL,FW,FW,Roma,17,2004,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,4,75.0,27,15,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,4,0,0,,0,,4,0,0,0,0,0,4,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962949,326,Jean-Victor Makengo,FR,MF,MF,Udinese,24,1998,16,13,7,7,2,5,9,55.6,4,8,2,6,9,25,3,0,264,316,83.5,3718,884,167,180,92.8,79,96,82.3,9,13,69.2,1,0.5,0.4,+0.5,5,19,6,1,36,315,1,1,0,0,6,0,0,0,0,0,9,393,11,64,223,112,6,393,15,11,73.3,1,6.7,1518,688,17,0,15,11,290,31,13,1.45,11,0,1,0,1,0,1,0.11,1,0,0,0,0,0,Serie A
7962950,327,Lorenzo Malagrida,IT,MF,DF,Sampdoria,18,2003,1,0,0,0,1,1,3,33.3,2,1,0,1,0,1,1,0,31,42,73.8,381,99,22,26,84.6,8,10,80.0,0,2,0.0,0,0.1,0.1,-0.1,2,1,3,1,4,41,0,0,0,0,2,0,0,0,0,1,1,51,0,6,27,18,5,51,2,2,100.0,0,0.0,106,53,0,1,0,1,34,10,2,1.64,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962951,328,Daniel Maldini,IT,FW,MF,Spezia,20,2001,12,5,3,4,5,4,11,36.4,7,9,0,9,1,13,8,0,125,187,66.8,1665,330,72,89,80.9,33,47,70.2,7,25,28.0,0,0.5,0.3,-0.5,4,9,5,1,10,164,22,4,0,1,19,9,8,1,0,1,7,289,7,40,121,132,15,289,46,23,50.0,18,39.1,978,417,8,4,24,8,183,34,22,3.16,10,1,5,2,4,0,0,0.00,0,0,0,0,0,0,Serie A
7962952,329,Youssef Maleh,MA,MF,MF,Fiorentina,23,1998,3,1,0,3,0,0,4,0.0,4,5,0,5,1,4,3,0,95,116,81.9,1462,376,55,63,87.3,31,35,88.6,7,12,58.3,0,0.6,0.4,-0.6,6,8,5,2,11,111,4,3,0,1,7,0,0,0,0,1,2,150,4,18,79,53,11,150,3,1,33.3,2,66.7,321,144,4,1,6,6,96,17,7,2.12,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962953,330,Youssef Maleh,MA,MF,MF,Lecce,23,1998,17,8,3,7,7,6,14,42.9,8,20,1,19,5,22,10,0,146,206,70.9,2208,566,81,103,78.6,53,76,69.7,7,15,46.7,1,0.3,0.2,+0.7,6,16,3,1,19,198,8,2,0,0,8,2,0,0,0,0,6,296,11,72,138,87,15,296,8,2,25.0,5,62.5,561,266,7,3,9,10,167,19,11,1.47,8,1,0,1,1,0,1,0.13,1,0,0,0,0,0,Serie A
7962954,331,Ruslan Malinovskyi,UA,MF,FW,Atalanta,29,1993,14,8,5,6,3,6,17,35.3,11,8,1,7,5,19,2,0,248,332,74.7,4851,1645,106,123,86.2,97,121,80.2,39,64,60.9,2,2.0,1.3,0.0,13,36,15,0,50,304,23,8,2,11,23,13,6,6,0,5,6,425,2,61,220,152,8,425,21,9,42.9,10,47.6,1481,643,17,3,21,9,303,36,26,4.25,16,7,1,1,1,0,2,0.33,2,0,0,0,0,0,Serie A
7962955,332,Gianluca Mancini,IT,DF,DF,Roma,26,1996,37,19,27,9,1,18,34,52.9,16,38,17,21,46,83,67,0,1306,1621,80.6,24870,8978,494,542,91.1,638,718,88.9,157,311,50.5,2,1.6,1.3,+0.4,16,104,15,5,93,1536,76,69,3,17,28,0,0,0,0,9,14,1865,189,855,885,139,30,1865,14,6,42.9,5,35.7,5050,3089,21,0,16,7,1324,19,37,1.17,30,1,0,4,1,1,3,0.09,2,0,0,0,1,0,Serie A
7962956,333,Rolando Mandragora,IT,MF,MF,Fiorentina,25,1997,42,24,12,22,8,23,52,44.2,29,25,3,22,16,58,21,0,790,984,80.3,15068,4733,311,356,87.4,354,400,88.5,100,167,59.9,4,4.9,4.1,-0.9,34,115,18,6,142,886,95,52,1,17,74,36,16,15,0,3,17,1190,33,175,670,356,37,1190,16,5,31.3,9,56.3,2489,1243,25,3,13,8,720,59,87,4.02,59,19,0,6,2,1,8,0.37,5,1,0,1,1,0,Serie A
7962957,334,Federico Marchetti,IT,GK,GK,Spezia,39,1983,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,18,77.8,316,175,6,6,100.0,4,4,100.0,4,8,50.0,0,0.0,0.0,0.0,0,0,0,0,0,9,9,1,0,0,0,0,0,0,0,0,0,18,17,18,0,0,0,18,0,0,,0,,23,13,0,0,0,0,6,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962958,335,Riccardo Marchizza,IT,DF,DF,Sassuolo,24,1998,2,2,1,1,0,2,4,50.0,2,2,0,2,2,4,8,0,137,181,75.7,2272,755,73,78,93.6,54,67,80.6,10,31,32.3,1,0.3,0.1,+0.7,3,10,2,1,15,148,33,4,0,3,18,4,0,4,0,0,4,205,11,51,106,48,1,205,5,1,20.0,4,80.0,563,338,6,0,2,3,135,15,8,2.54,7,0,1,0,0,0,2,0.64,2,0,0,0,0,0,Serie A
7962959,336,Gian Marco Ferrari,IT,DF,DF,Sassuolo,30,1992,23,16,11,10,2,10,17,58.8,7,29,20,9,23,46,81,4,1111,1295,85.8,22139,8213,353,387,91.2,598,655,91.3,144,221,65.2,0,0.4,1.0,-0.4,4,78,5,1,101,1164,127,83,0,16,6,0,0,0,0,4,4,1476,210,749,672,66,14,1476,2,0,0.0,1,50.0,4530,2799,10,0,10,2,938,4,21,0.85,19,1,0,0,1,0,2,0.08,2,0,0,0,0,0,Serie A
7962960,337,Pablo Marí,ES,DF,DF,Monza,28,1993,37,19,29,7,1,17,26,65.4,9,22,14,8,31,68,111,3,1431,1621,88.3,29354,11383,404,446,90.6,822,866,94.9,194,275,70.5,0,0.3,0.3,-0.3,3,74,2,0,57,1544,71,40,0,7,1,0,0,0,0,6,9,1874,299,1090,750,37,15,1874,4,2,50.0,2,50.0,5335,2820,8,1,10,5,1273,3,14,0.51,13,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962961,338,Răzvan Marin,RO,MF,MF,Empoli,26,1996,44,22,22,21,1,19,40,47.5,21,29,11,18,14,58,33,0,1260,1594,79.0,23304,8229,537,575,93.4,490,586,83.6,187,338,55.3,4,4.2,4.5,-0.2,56,113,30,7,118,1358,228,128,4,18,140,94,39,39,0,8,25,1805,76,428,971,425,16,1805,39,22,56.4,15,38.5,5460,2560,41,3,24,22,1164,27,92,3.26,54,34,2,1,1,0,4,0.14,1,3,0,0,0,0,Serie A
7962962,339,Marlon,BR,DF,DF,Monza,26,1995,35,21,20,14,1,15,29,51.7,14,13,4,9,18,53,50,0,950,1029,92.3,17131,5816,363,390,93.1,509,534,95.3,66,83,79.5,0,0.3,0.5,-0.3,1,72,5,2,63,984,45,32,0,3,5,0,0,0,0,0,1,1182,115,552,587,47,11,1182,5,2,40.0,3,60.0,3472,1874,9,1,6,1,851,12,7,0.40,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962963,340,Luca Marrone,IT,DF,DF,Monza,32,1990,0,0,0,0,0,0,2,0.0,2,2,2,0,0,0,4,1,78,84,92.9,1371,634,34,35,97.1,39,41,95.1,5,8,62.5,0,0.0,0.0,0.0,0,0,0,0,4,78,6,6,0,0,0,0,0,0,0,0,0,93,12,66,25,2,1,93,0,0,,0,,215,95,0,0,0,0,64,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962964,341,Lautaro Martínez,AR,FW,FW,Inter,24,1997,25,14,3,15,7,7,23,30.4,16,31,1,30,13,38,16,1,503,681,73.9,7435,1886,262,340,77.1,167,204,81.9,32,44,72.7,6,5.4,2.9,+0.6,46,39,25,1,83,632,46,1,6,6,14,0,0,0,0,3,24,1085,23,90,474,536,171,1083,72,29,40.3,31,43.1,2854,1336,33,22,75,48,793,172,94,3.28,65,2,4,13,9,1,16,0.56,9,0,1,3,2,1,Serie A
7962965,342,Lucas Martínez Quarta,AR,DF,DF,Fiorentina,26,1996,80,48,44,32,4,42,61,68.9,19,41,19,22,48,128,78,1,1245,1524,81.7,27128,10926,357,402,88.8,664,741,89.6,213,340,62.6,1,0.6,0.7,+0.4,8,119,5,1,119,1460,61,54,0,38,4,0,0,0,0,3,12,1835,139,854,890,111,35,1835,16,12,75.0,3,18.8,6689,3255,25,1,11,6,1131,6,28,1.16,21,2,0,4,0,1,2,0.08,2,0,0,0,0,0,Serie A
7962966,343,Adam Marušić,ME,DF,DF,Lazio,29,1992,41,30,23,14,4,25,39,64.1,14,20,6,14,38,79,63,1,1564,1829,85.5,23902,9688,866,939,92.2,546,644,84.8,104,164,63.4,2,1.1,1.2,+0.9,9,107,7,4,116,1573,253,28,0,8,17,0,0,0,0,3,18,2049,100,795,1005,260,17,2049,15,10,66.7,3,20.0,4702,2669,39,4,13,13,1334,43,35,1.14,28,3,0,1,0,3,3,0.10,2,0,0,1,0,0,Serie A
7962967,344,Adam Masina,MA,DF,DF,Udinese,28,1994,10,7,7,3,0,6,15,40.0,9,11,4,7,10,20,28,1,332,428,77.6,7007,2817,110,125,88.0,164,195,84.1,56,99,56.6,0,0.2,0.3,-0.2,2,26,5,3,24,386,40,13,1,6,10,0,0,0,0,2,3,496,55,243,219,41,6,496,4,3,75.0,0,0.0,1477,714,3,1,4,1,307,6,5,0.57,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962968,345,Nemanja Matić,RS,MF,MF,Roma,33,1988,47,27,24,19,4,19,33,57.6,14,27,7,20,25,72,21,1,1109,1295,85.6,19601,6044,490,532,92.1,454,510,89.0,124,179,69.3,2,2.6,1.9,-0.6,24,136,16,3,134,1229,59,56,2,16,12,1,0,0,0,7,19,1475,51,324,942,231,25,1475,33,24,72.7,5,15.2,5440,3060,44,7,22,19,1006,17,52,2.53,46,1,3,2,0,0,7,0.34,5,0,1,1,0,0,Serie A
7962969,346,Luís Maximiano,PT,GK,GK,Lazio,23,1999,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,4,75.0,98,90,1,1,100.0,0,0,,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,,0,,4,0,0,0,0,0,3,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Serie A
7962970,347,Pasquale Mazzocchi,IT,DF,DF,Salernitana,27,1995,32,18,21,5,6,17,37,45.9,20,10,2,8,10,42,37,2,702,949,74.0,11136,3985,379,417,90.9,245,339,72.3,56,122,45.9,3,2.6,2.0,+0.4,30,37,21,12,60,726,219,13,2,6,90,21,2,17,0,4,29,1196,59,348,469,398,36,1196,103,58,56.3,36,35.0,4495,2330,55,15,54,34,680,102,63,2.90,43,12,5,0,2,1,9,0.41,5,1,2,0,1,0,Serie A
7962971,348,Weston McKennie,US,MF,DF,Juventus,23,1998,14,5,3,9,2,5,8,62.5,3,15,4,11,11,25,15,1,336,418,80.4,5385,1516,175,207,84.5,125,147,85.0,28,38,73.7,1,0.7,0.9,+0.3,8,23,6,4,39,389,27,3,1,2,15,0,0,0,0,2,7,526,25,115,249,164,22,526,9,7,77.8,2,22.2,1171,678,11,2,20,12,349,54,18,1.54,15,0,1,2,0,0,1,0.09,1,0,0,0,0,0,Serie A
7962972,349,Gary Medel,CL,MF,DF,Bologna,34,1987,25,15,16,7,2,9,16,56.3,7,17,10,7,28,53,34,0,986,1102,89.5,17960,6023,399,427,93.4,454,481,94.4,107,155,69.0,1,0.4,0.4,+0.6,7,61,5,0,58,1057,45,42,1,8,4,0,0,0,0,0,7,1226,123,520,656,60,0,1226,6,4,66.7,2,33.3,2305,983,3,0,6,4,803,5,23,1.40,20,0,0,0,1,2,2,0.12,2,0,0,0,0,0,Serie A
